Country,Year,Month,Date,Brand,Model,Storage Variant,Price Segment,Generation,Colour,Currency,Price,Monthly Cost (24 Months)
FR,2022,May,5/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Graphite,€,1839,
FR,2022,May,5/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Sierra Blue,€,1839,
FR,2022,May,5/1/2022,Apple,iSE3,64 GB,Entry Premium Segment,N,Midnight,€,529,
FR,2022,May,5/1/2022,Apple,iSE3,64 GB,Entry Premium Segment,N,Starlight,€,529,
FR,2022,May,4/1/2022,Apple,iSE3,64 GB,Entry Premium Segment,N,(PRODUCT)RED,€,529,
FR,2022,May,4/1/2022,Apple,iSE3,128 GB,Entry Premium Segment,N,Midnight,€,579,
FR,2022,May,4/1/2022,Apple,iSE3,128 GB,Entry Premium Segment,N,Starlight,€,579,
FR,2022,May,4/1/2022,Apple,iSE3,128 GB,Entry Premium Segment,N,(PRODUCT)RED,€,579,
FR,2022,May,4/1/2022,Apple,iSE3,256 GB,Entry Premium Segment,N,Midnight,€,699,
FR,2022,May,4/1/2022,Apple,iSE3,256 GB,Entry Premium Segment,N,Starlight,€,699,
FR,2022,May,4/1/2022,Apple,iSE3,256 GB,Entry Premium Segment,N,(PRODUCT)RED,€,699,
FR,2022,May,4/1/2022,Samsung,S22,128 GB,Mid Segment,N-1,Black,€,859,
FR,2022,May,4/1/2022,Samsung,S22,128 GB,Mid Segment,N-1,Grey,€,859,
FR,2022,May,4/1/2022,Samsung,S22,128 GB,Mid Segment,N-1,Cream,€,859,
FR,2022,May,4/1/2022,Samsung,S22,128 GB,Mid Segment,N-1,Sky Blue,€,859,
FR,2022,May,4/1/2022,Samsung,S22,128 GB,Mid Segment,N-1,Purple,€,859,
FR,2022,May,4/1/2022,Samsung,S22,256 GB,Mid Segment,N-1,Grey,€,909,
FR,2022,May,4/1/2022,Samsung,S22,256 GB,Mid Segment,N-1,Cream,€,909,
FR,2022,May,4/1/2022,Samsung,S22,256 GB,Mid Segment,N-1,Sky Blue,€,909,
FR,2022,May,4/1/2022,Samsung,S22,256 GB,Mid Segment,N-1,Purple,€,909,
FR,2022,May,4/1/2022,Samsung,S22+,128 GB,Premium Segment,N-1,Grey,€,1059,
FR,2022,May,4/1/2022,Samsung,S22+,128 GB,Premium Segment,N-1,Cream,€,1059,
FR,2022,May,4/1/2022,Samsung,S22+,128 GB,Premium Segment,N-1,Sky Blue,€,1059,
FR,2022,May,4/1/2022,Samsung,S22+,128 GB,Premium Segment,N-1,Purple,€,1059,
FR,2022,May,4/1/2022,Samsung,S22+,256 GB,Premium Segment,N-1,Black,€,1109,
FR,2022,May,4/1/2022,Samsung,S22+,256 GB,Premium Segment,N-1,Grey,€,1109,
FR,2022,May,4/1/2022,Samsung,S22+,256 GB,Premium Segment,N-1,Cream,€,1109,
FR,2022,May,4/1/2022,Samsung,S22+,256 GB,Premium Segment,N-1,Sky Blue,€,1109,
FR,2022,May,4/1/2022,Samsung,S22+,256 GB,Premium Segment,N-1,Purple,€,1109,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,128 GB,Ultra Premium Segment,N-1,Black,€,1259,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,128 GB,Ultra Premium Segment,N-1,Burgundy,€,1259,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,128 GB,Ultra Premium Segment,N-1,Graphite,€,1259,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,128 GB,Ultra Premium Segment,N-1,Sky Blue,€,1259,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,128 GB,Ultra Premium Segment,N-1,Red,€,1259,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,256 GB,Ultra Premium Segment,N-1,Black,€,1359,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,256 GB,Ultra Premium Segment,N-1,Burgundy,€,1359,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,256 GB,Ultra Premium Segment,N-1,Graphite,€,1359,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,256 GB,Ultra Premium Segment,N-1,Sky Blue,€,1359,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,256 GB,Ultra Premium Segment,N-1,Red,€,1359,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,512 GB,Ultra Premium Segment,N-1,Burgundy,€,1459,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,512 GB,Ultra Premium Segment,N-1,Graphite,€,1459,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,512 GB,Ultra Premium Segment,N-1,Sky Blue,€,1459,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,512 GB,Ultra Premium Segment,N-1,Red,€,1459,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,1 TB,Ultra Premium Segment,N-1,Black,€,1659,
FR,2022,May,4/1/2022,Samsung,S22 Ultra,1 TB,Ultra Premium Segment,N-1,Burgundy,€,1659,
FR,2022,May,4/1/2022,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Phantom Black,€,999,
FR,2022,May,4/1/2022,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Lavender,€,999,
FR,2022,May,4/1/2022,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Green,€,999,
FR,2022,May,4/1/2022,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Cream,€,999,
FR,2022,May,4/1/2022,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Phantom Black,€,1049,
FR,2022,Apr,4/1/2022,Apple,i13,128 GB,Mid Segment,N-2,Blue,€,909,
FR,2022,Apr,4/1/2022,Apple,i13,128 GB,Mid Segment,N-2,Pink,€,909,
FR,2022,Apr,4/1/2022,Apple,i13,128 GB,Mid Segment,N-2,Midnight,€,909,
FR,2022,Apr,4/1/2022,Apple,i13,128 GB,Mid Segment,N-2,Starlight,€,909,
FR,2022,Apr,4/1/2022,Apple,i13,128 GB,Mid Segment,N-2,Green,€,909,
FR,2022,Apr,4/1/2022,Apple,i13,128 GB,Mid Segment,N-2,(PRODUCT)RED,€,909,
FR,2022,Apr,4/1/2022,Apple,i13,256 GB,Mid Segment,N-2,Blue,€,1029,
FR,2022,Apr,4/1/2022,Apple,i13,256 GB,Mid Segment,N-2,Pink,€,1029,
FR,2022,Apr,4/1/2022,Apple,i13,256 GB,Mid Segment,N-2,Midnight,€,1029,
FR,2022,Apr,4/1/2022,Apple,i13,256 GB,Mid Segment,N-2,Starlight,€,1029,
FR,2022,Apr,4/1/2022,Apple,i13,256 GB,Mid Segment,N-2,Green,€,1029,
FR,2022,Apr,4/1/2022,Apple,i13,256 GB,Mid Segment,N-2,(PRODUCT)RED,€,1029,
FR,2022,Apr,4/1/2022,Apple,i13,512 GB,Mid Segment,N-2,Blue,€,1259,
FR,2022,Apr,4/1/2022,Apple,i13,512 GB,Mid Segment,N-2,Pink,€,1259,
FR,2022,Apr,4/1/2022,Apple,i13,512 GB,Mid Segment,N-2,Midnight,€,1259,
FR,2022,Apr,4/1/2022,Apple,i13,512 GB,Mid Segment,N-2,Starlight,€,1259,
FR,2022,Apr,4/1/2022,Apple,i13,512 GB,Mid Segment,N-2,Green,€,1259,
FR,2022,Apr,4/1/2022,Apple,i13,512 GB,Mid Segment,N-2,(PRODUCT)RED,€,1259,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,Blue,€,809,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,Pink,€,809,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,Midnight,€,809,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,Starlight,€,809,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,Green,€,809,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,(PRODUCT)RED,€,809,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,Blue,€,929,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,Pink,€,929,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,Midnight,€,929,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,Starlight,€,929,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,Green,€,929,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,(PRODUCT)RED,€,929,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,Blue,€,1159,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,Pink,€,1159,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,Midnight,€,1159,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,Starlight,€,1159,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,Green,€,1159,
FR,2022,Apr,4/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,(PRODUCT)RED,€,1159,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,128 GB,Premium Segment,N-2,Alpine Green,€,1159,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,128 GB,Premium Segment,N-2,Silver,€,1159,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,128 GB,Premium Segment,N-2,Gold,€,1159,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,128 GB,Premium Segment,N-2,Graphite,€,1159,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,128 GB,Premium Segment,N-2,Sierra Blue,€,1159,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,256 GB,Premium Segment,N-2,Alpine Green,€,1279,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,256 GB,Premium Segment,N-2,Silver,€,1279,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,256 GB,Premium Segment,N-2,Gold,€,1279,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,256 GB,Premium Segment,N-2,Graphite,€,1279,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,256 GB,Premium Segment,N-2,Sierra Blue,€,1279,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,512 GB,Premium Segment,N-2,Alpine Green,€,1509,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,512 GB,Premium Segment,N-2,Silver,€,1509,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,512 GB,Premium Segment,N-2,Gold,€,1509,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,512 GB,Premium Segment,N-2,Graphite,€,1509,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,512 GB,Premium Segment,N-2,Sierra Blue,€,1509,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,1 TB,Premium Segment,N-2,Alpine Green,€,1739,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,1 TB,Premium Segment,N-2,Silver,€,1739,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,1 TB,Premium Segment,N-2,Gold,€,1739,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,1 TB,Premium Segment,N-2,Graphite,€,1739,
FR,2022,Apr,4/1/2022,Apple,i13 Pro,1 TB,Premium Segment,N-2,Sierra Blue,€,1739,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,128 GB,Ultra Premium Segment,N-2,Alpine Green,€,1259,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,128 GB,Ultra Premium Segment,N-2,Silver,€,1259,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,128 GB,Ultra Premium Segment,N-2,Gold,€,1259,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,128 GB,Ultra Premium Segment,N-2,Graphite,€,1259,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,128 GB,Ultra Premium Segment,N-2,Sierra Blue,€,1259,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,256 GB,Ultra Premium Segment,N-2,Alpine Green,€,1379,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,256 GB,Ultra Premium Segment,N-2,Silver,€,1379,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,256 GB,Ultra Premium Segment,N-2,Gold,€,1379,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,256 GB,Ultra Premium Segment,N-2,Graphite,€,1379,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,256 GB,Ultra Premium Segment,N-2,Sierra Blue,€,1379,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,512 GB,Ultra Premium Segment,N-2,Alpine Green,€,1609,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,512 GB,Ultra Premium Segment,N-2,Silver,€,1609,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,512 GB,Ultra Premium Segment,N-2,Gold,€,1609,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,512 GB,Ultra Premium Segment,N-2,Graphite,€,1609,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,512 GB,Ultra Premium Segment,N-2,Sierra Blue,€,1609,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Alpine Green,€,1839,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Silver,€,1839,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Gold,€,1839,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Graphite,€,1839,
FR,2022,Apr,4/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Sierra Blue,€,1839,
FR,2022,Apr,4/1/2022,Apple,iSE3,64 GB,Entry Premium Segment,N,Midnight,€,529,
FR,2022,Apr,3/1/2022,Apple,iSE3,64 GB,Entry Premium Segment,N,Starlight,€,529,
FR,2022,Apr,3/1/2022,Apple,iSE3,64 GB,Entry Premium Segment,N,(PRODUCT)RED,€,529,
FR,2022,Apr,3/1/2022,Apple,iSE3,128 GB,Entry Premium Segment,N,Midnight,€,579,
FR,2022,Apr,3/1/2022,Apple,iSE3,128 GB,Entry Premium Segment,N,Starlight,€,579,
FR,2022,Apr,3/1/2022,Apple,iSE3,128 GB,Entry Premium Segment,N,(PRODUCT)RED,€,579,
FR,2022,Apr,3/1/2022,Apple,iSE3,256 GB,Entry Premium Segment,N,Midnight,€,699,
FR,2022,Apr,3/1/2022,Apple,iSE3,256 GB,Entry Premium Segment,N,Starlight,€,699,
FR,2022,Apr,3/1/2022,Apple,iSE3,256 GB,Entry Premium Segment,N,(PRODUCT)RED,€,699,
FR,2022,Apr,3/1/2022,Samsung,S22,128 GB,Mid Segment,N-1,Black,€,859,
FR,2022,Apr,3/1/2022,Samsung,S22,128 GB,Mid Segment,N-1,Grey,€,859,
FR,2022,Apr,3/1/2022,Samsung,S22,128 GB,Mid Segment,N-1,Cream,€,859,
FR,2022,Apr,3/1/2022,Samsung,S22,128 GB,Mid Segment,N-1,Sky Blue,€,859,
FR,2022,Apr,3/1/2022,Samsung,S22,128 GB,Mid Segment,N-1,Purple,€,859,
FR,2022,Apr,3/1/2022,Samsung,S22,256 GB,Mid Segment,N-1,Pink,€,909,
FR,2022,Apr,3/1/2022,Samsung,S22,256 GB,Mid Segment,N-1,Grey,€,909,
FR,2022,Apr,3/1/2022,Samsung,S22,256 GB,Mid Segment,N-1,Cream,€,909,
FR,2022,Apr,3/1/2022,Samsung,S22,256 GB,Mid Segment,N-1,Sky Blue,€,909,
FR,2022,Apr,3/1/2022,Samsung,S22,256 GB,Mid Segment,N-1,Purple,€,909,
FR,2022,Apr,3/1/2022,Samsung,S22+,128 GB,Premium Segment,N-1,Grey,€,1059,
FR,2022,Apr,3/1/2022,Samsung,S22+,128 GB,Premium Segment,N-1,Cream,€,1059,
FR,2022,Apr,3/1/2022,Samsung,S22+,128 GB,Premium Segment,N-1,Sky Blue,€,1059,
FR,2022,Apr,3/1/2022,Samsung,S22+,128 GB,Premium Segment,N-1,Purple,€,1059,
FR,2022,Apr,3/1/2022,Samsung,S22+,256 GB,Premium Segment,N-1,Black,€,1109,
FR,2022,Apr,3/1/2022,Samsung,S22+,256 GB,Premium Segment,N-1,Grey,€,1109,
FR,2022,Apr,3/1/2022,Samsung,S22+,256 GB,Premium Segment,N-1,Cream,€,1109,
FR,2022,Apr,3/1/2022,Samsung,S22+,256 GB,Premium Segment,N-1,Sky Blue,€,1109,
FR,2022,Apr,3/1/2022,Samsung,S22+,256 GB,Premium Segment,N-1,Purple,€,1109,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,128 GB,Ultra Premium Segment,N-1,Black,€,1259,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,128 GB,Ultra Premium Segment,N-1,Burgundy,€,1259,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,128 GB,Ultra Premium Segment,N-1,Graphite,€,1259,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,128 GB,Ultra Premium Segment,N-1,Sky Blue,€,1259,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,128 GB,Ultra Premium Segment,N-1,Red,€,1259,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,256 GB,Ultra Premium Segment,N-1,Black,€,1359,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,256 GB,Ultra Premium Segment,N-1,Burgundy,€,1359,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,256 GB,Ultra Premium Segment,N-1,Graphite,€,1359,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,256 GB,Ultra Premium Segment,N-1,Sky Blue,€,1359,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,256 GB,Ultra Premium Segment,N-1,Red,€,1359,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,512 GB,Ultra Premium Segment,N-1,Graphite,€,1459,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,512 GB,Ultra Premium Segment,N-1,Sky Blue,€,1459,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,512 GB,Ultra Premium Segment,N-1,Red,€,1459,
FR,2022,Apr,3/1/2022,Samsung,S22 Ultra,1 TB,Ultra Premium Segment,N-1,Black,€,1659,
FR,2022,Apr,3/1/2022,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Black,€,1799,
FR,2022,Apr,3/1/2022,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Green,€,1799,
FR,2022,Apr,3/1/2022,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Silver,€,1799,
FR,2022,Apr,3/1/2022,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Black,€,1899,
FR,2022,Apr,3/1/2022,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Silver,€,1899,
FR,2022,Mar,3/1/2022,Apple,i13,128 GB,Mid Segment,N-2,Blue,€,909,
FR,2022,Mar,3/1/2022,Apple,i13,128 GB,Mid Segment,N-2,Pink,€,909,
FR,2022,Mar,3/1/2022,Apple,i13,128 GB,Mid Segment,N-2,Midnight,€,909,
FR,2022,Mar,3/1/2022,Apple,i13,128 GB,Mid Segment,N-2,Starlight,€,909,
FR,2022,Mar,3/1/2022,Apple,i13,128 GB,Mid Segment,N-2,Green,€,909,
FR,2022,Mar,3/1/2022,Apple,i13,128 GB,Mid Segment,N-2,(PRODUCT)RED,€,909,
FR,2022,Mar,3/1/2022,Apple,i13,256 GB,Mid Segment,N-2,Blue,€,1029,
FR,2022,Mar,3/1/2022,Apple,i13,256 GB,Mid Segment,N-2,Pink,€,1029,
FR,2022,Mar,3/1/2022,Apple,i13,256 GB,Mid Segment,N-2,Midnight,€,1029,
FR,2022,Mar,3/1/2022,Apple,i13,256 GB,Mid Segment,N-2,Starlight,€,1029,
FR,2022,Mar,3/1/2022,Apple,i13,256 GB,Mid Segment,N-2,Green,€,1029,
FR,2022,Mar,3/1/2022,Apple,i13,256 GB,Mid Segment,N-2,(PRODUCT)RED,€,1029,
FR,2022,Mar,3/1/2022,Apple,i13,512 GB,Mid Segment,N-2,Blue,€,1259,
FR,2022,Mar,3/1/2022,Apple,i13,512 GB,Mid Segment,N-2,Pink,€,1259,
FR,2022,Mar,3/1/2022,Apple,i13,512 GB,Mid Segment,N-2,Midnight,€,1259,
FR,2022,Mar,3/1/2022,Apple,i13,512 GB,Mid Segment,N-2,Starlight,€,1259,
FR,2022,Mar,3/1/2022,Apple,i13,512 GB,Mid Segment,N-2,Green,€,1259,
FR,2022,Mar,3/1/2022,Apple,i13,512 GB,Mid Segment,N-2,(PRODUCT)RED,€,1259,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,Blue,€,809,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,Pink,€,809,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,Midnight,€,809,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,Starlight,€,809,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,Green,€,809,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,128 GB,Mid Segment,N-2,(PRODUCT)RED,€,809,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,Blue,€,929,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,Pink,€,929,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,Midnight,€,929,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,Starlight,€,929,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,Green,€,929,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,256 GB,Mid Segment,N-2,(PRODUCT)RED,€,929,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,Blue,€,1159,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,Pink,€,1159,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,Midnight,€,1159,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,Starlight,€,1159,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,Green,€,1159,
FR,2022,Mar,3/1/2022,Apple,i13 Mini,512 GB,Mid Segment,N-2,(PRODUCT)RED,€,1159,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,128 GB,Premium Segment,N-2,Alpine Green,€,1159,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,128 GB,Premium Segment,N-2,Silver,€,1159,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,128 GB,Premium Segment,N-2,Gold,€,1159,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,128 GB,Premium Segment,N-2,Graphite,€,1159,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,128 GB,Premium Segment,N-2,Sierra Blue,€,1159,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,256 GB,Premium Segment,N-2,Alpine Green,€,1279,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,256 GB,Premium Segment,N-2,Silver,€,1279,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,256 GB,Premium Segment,N-2,Gold,€,1279,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,256 GB,Premium Segment,N-2,Graphite,€,1279,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,256 GB,Premium Segment,N-2,Sierra Blue,€,1279,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,512 GB,Premium Segment,N-2,Alpine Green,€,1509,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,512 GB,Premium Segment,N-2,Silver,€,1509,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,512 GB,Premium Segment,N-2,Gold,€,1509,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,512 GB,Premium Segment,N-2,Graphite,€,1509,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,512 GB,Premium Segment,N-2,Sierra Blue,€,1509,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,1 TB,Premium Segment,N-2,Alpine Green,€,1739,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,1 TB,Premium Segment,N-2,Silver,€,1739,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,1 TB,Premium Segment,N-2,Gold,€,1739,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,1 TB,Premium Segment,N-2,Graphite,€,1739,
FR,2022,Mar,3/1/2022,Apple,i13 Pro,1 TB,Premium Segment,N-2,Sierra Blue,€,1739,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,128 GB,Ultra Premium Segment,N-2,Alpine Green,€,1259,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,128 GB,Ultra Premium Segment,N-2,Silver,€,1259,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,128 GB,Ultra Premium Segment,N-2,Gold,€,1259,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,128 GB,Ultra Premium Segment,N-2,Graphite,€,1259,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,128 GB,Ultra Premium Segment,N-2,Sierra Blue,€,1259,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,256 GB,Ultra Premium Segment,N-2,Alpine Green,€,1379,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,256 GB,Ultra Premium Segment,N-2,Silver,€,1379,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,256 GB,Ultra Premium Segment,N-2,Gold,€,1379,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,256 GB,Ultra Premium Segment,N-2,Graphite,€,1379,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,256 GB,Ultra Premium Segment,N-2,Sierra Blue,€,1379,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,512 GB,Ultra Premium Segment,N-2,Alpine Green,€,1609,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,512 GB,Ultra Premium Segment,N-2,Silver,€,1609,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,512 GB,Ultra Premium Segment,N-2,Gold,€,1609,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,512 GB,Ultra Premium Segment,N-2,Graphite,€,1609,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,512 GB,Ultra Premium Segment,N-2,Sierra Blue,€,1609,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Alpine Green,€,1839,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Silver,€,1839,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Gold,€,1839,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Graphite,€,1839,
FR,2022,Mar,3/1/2022,Apple,i13 Pro Max,1 TB,Ultra Premium Segment,N-2,Sierra Blue,€,1839,
FR,2022,Mar,3/1/2022,Apple,iSE3,64 GB,Entry Premium Segment,N,Midnight,€,529,
FR,2022,Mar,3/1/2022,Apple,iSE3,64 GB,Entry Premium Segment,N,Starlight,€,529,
